t_hours,pv_pu,tap_ops_this_step,v_pu_regulator_adjacent,v_pu_midpoint,v_pu_end_of_feeder
14.120000000000001,0.4352636131116837,0,0.9999805755823118,1.0204677704764995,1.0049282663351928
14.120277777777778,0.43524913839719614,0,0.9999805752552168,1.0204677010003305,1.004928163472671
14.120555555555555,0.4352346614093796,0,0.9999805749280698,1.0204676315131762,1.0049280605939703
14.120833333333334,0.4352201821483402,0,0.9999805746008702,1.0204675620150374,1.0049279576990908
14.121111111111112,0.43520570061418407,0,0.9999805742736187,1.020467492505914,1.0049278547880331
14.12138888888889,0.4351912168070177,0,0.9999805739463153,1.020467422985807,1.0049277518607982
14.121666666666666,0.43517673072694707,0,0.9999805736189594,1.020467353454717,1.0049276489173877
14.121944444444445,0.4351622423740784,0,0.9999805732915519,1.0204672839126434,1.0049275459578009
14.122222222222222,0.43514775174851794,0,0.9999805729640916,1.0204672143595879,1.004927442982039
14.122499999999999,0.435133258850372,0,0.9999805726365795,1.0204671447955505,1.0049273399901033
14.122777777777777,0.4351187636797469,0,0.9999805723090152,1.0204670752205316,1.0049272369819942
14.123055555555556,0.4351042662367487,0,0.999980571981399,1.0204670056345315,1.0049271339577117
14.123333333333333,0.43508976652148407,0,0.9999805716537303,1.0204669360375511,1.0049270309172575
14.12361111111111,0.43507526453405915,0,0.9999805713260096,1.0204668664295904,1.0049269278606314
14.123888888888889,0.43506076027458024,0,0.9999805709982367,1.0204667968106502,1.0049268247878353
14.124166666666667,0.4350462537431537,0,0.9999805706704117,1.0204667271807306,1.0049267216988689
14.124444444444444,0.435031744939886,0,0.9999805703425345,1.020466657539833,1.0049266185937333
14.124722222222221,0.43501723386488367,0,0.9999805700146056,1.0204665878879569,1.0049265154724296
14.125,0.4350027205182528,0,0.9999805696866243,1.0204665182251025,1.0049264123349577
14.125277777777779,0.4349882049001,0,0.9999805693585909,1.0204664485512716,1.0049263091813196
14.125555555555556,0.4349736870105318,0,0.9999805690305053,1.0204663788664634,1.004926206011515
14.125833333333333,0.43495916684965463,0,0.9999805687023676,1.020466309170679,1.0049261028255443
14.126111111111111,0.43494464441757474,0,0.9999805683741778,1.0204662394639186,1.0049259996234088
14.12638888888889,0.43493011971439893,0,0.999980568045936,1.0204661697461828,1.0049258964051095
14.126666666666667,0.4349155927402337,0,0.9999805677176421,1.0204661000174722,1.0049257931706472
14.126944444444444,0.4349010634951855,0,0.999980567389296,1.020466030277787,1.0049256899200218
14.127222222222223,0.4348865319793608,0,0.9999805670608978,1.020465960527128,1.0049255866532352
14.127500000000001,0.4348719981928663,0,0.9999805667324474,1.0204658907654955,1.0049254833702865
14.127777777777778,0.4348574621358086,0,0.9999805664039453,1.0204658209928894,1.0049253800711777
14.128055555555555,0.43484292380829426,0,0.9999805660753905,1.0204657512093114,1.0049252767559096
14.128333333333334,0.4348283832104298,0,0.9999805657467841,1.0204656814147608,1.004925173424482
14.12861111111111,0.43481384034232207,0,0.9999805654181252,1.0204656116092383,1.0049250700768961
14.128888888888888,0.4347992952040776,0,0.9999805650894146,1.0204655417927453,1.0049249667131532
14.129166666666666,0.43478474779580306,0,0.9999805647606514,1.020465471965281,1.0049248633332533
14.129444444444445,0.5532974719484248,0,0.9999834765597568,1.0210837641157677,1.0058606803802903
14.129722222222222,0.671802259512206,0,0.9999861690977054,1.0216638234996755,1.006733178886624
14.129999999999999,0.7902991086309442,0,0.9999888184183248,1.0222408736518052,1.0076057798349145
14.130277777777778,0.9087880174485543,0,0.9999915204685018,1.0228343008074472,1.0085123644486191
14.130555555555556,0.9087575826287971,0,0.9999913344689068,1.0227968549883328,1.008444262084269
